expdate,strike,Call/Put,Symbol,Price,Bid,Ask,Change,Percent Change,Volume,Open Interest,Option Value,IV,Param IV,Delta,Gamma,Theta,Alpha,Vega,Rho
01/02/2015,557.5,Call,GOOG  150102C00557500,0.000,0.00,0.05,0.00,0,0,71,0.0000,0.1493,22,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0000
01/02/2015,557.5,Put,GOOG  150102P00557500,30.650,28.70,32.60,3.55,13.0996,0,0,31.1000,0.1493,22,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/02/2015,560.0,Call,GOOG  150102C00560000,0.000,0.00,0.10,0.00,0,0,251,0.0000,0.1493,23.6061,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
01/02/2015,560.0,Put,GOOG  150102P00560000,33.150,31.30,35.00,3.55,11.9932,0,16,33.6000,0.1493,23.6061,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/02/2015,562.5,Call,GOOG  150102C00562500,0.000,0.00,0.10,0.00,0,0,143,0.0000,0.1493,25.2503,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
01/02/2015,562.5,Put,GOOG  150102P00562500,35.550,33.60,37.50,3.45,10.7477,0,0,36.1000,0.1493,25.2503,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/02/2015,565.0,Call,GOOG  150102C00565000,0.000,0.00,0.05,0.00,0,83,115,0.0000,0.1493,26.924,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
01/02/2015,565.0,Put,GOOG  150102P00565000,38.100,36.20,40.00,3.50,10.1156,0,0,38.6000,0.1493,26.924,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/02/2015,567.5,Call,GOOG  150102C00567500,0.000,0.00,0.10,0.00,0,0,1,0.0000,0.1493,28.6203,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
01/02/2015,567.5,Put,GOOG  150102P00567500,40.650,38.80,42.50,3.55,9.5687,0,0,41.1000,0.1493,28.6203,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/02/2015,570.0,Call,GOOG  150102C00570000,0.000,0.00,0.10,0.00,0,0,57,0.0000,0.1493,30.3339,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
01/02/2015,570.0,Put,GOOG  150102P00570000,43.150,41.30,45.00,3.60,9.1024,0,0,43.6000,0.1493,30.3339,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/02/2015,572.5,Call,GOOG  150102C00572500,0.000,0.00,0.05,0.00,0,0,14,-0.0000,0.1493,32.0605,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
01/02/2015,572.5,Put,GOOG  150102P00572500,45.650,43.80,47.50,3.55,8.4323,0,0,46.1000,0.1493,32.0605,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/02/2015,575.0,Call,GOOG  150102C00575000,0.000,0.00,0.05,0.00,0,0,15,-0.0000,0.1493,33.797,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
01/02/2015,575.0,Put,GOOG  150102P00575000,48.050,46.10,50.00,3.45,7.7354,0,0,48.6000,0.1493,33.797,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/02/2015,577.5,Call,GOOG  150102C00577500,0.000,0.00,0.10,0.00,0,0,1,0.0000,0.1493,35.5405,0.0000,0.0000,-0.0000,0.0000,0.0000,-0.0000
01/02/2015,577.5,Put,GOOG  150102P00577500,50.550,48.60,52.50,3.45,7.3248,0,0,51.1000,0.1493,35.5405,-1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
01/09/2015,475.0,Call,GOOG  150109C00475000,52.100,50.40,53.80,-3.75,-6.7144,0,0,51.6661,0.3336,33.0339,0.9766,0.0020,-0.0868,-0.0231,0.0457,0.1140
01/09/2015,475.0,Put,GOOG  150109P00475000,0.000,0.00,0.35,-0.28,-100,0,32,0.0355,0.2575,33.0339,-0.0052,0.0007,-0.0177,-0.0397,0.0124,-0.0007
01/09/2015,480.0,Call,GOOG  150109C00480000,47.300,45.50,49.10,-3.60,-7.0727,0,5,46.8334,0.3336,31.4156,0.9631,0.0029,-0.1257,-0.0233,0.0666,0.1135
01/09/2015,480.0,Put,GOOG  150109P00480000,0.000,0.00,0.45,-0.33,-100,0,53,0.0782,0.2575,31.4156,-0.0106,0.0013,-0.0332,-0.0398,0.0232,-0.0014
01/09/2015,485.0,Call,GOOG  150109C00485000,42.350,40.60,44.10,-3.65,-7.9348,0,0,42.0891,0.3336,29.8555,0.9441,0.0041,-0.1746,-0.0234,0.0931,0.1122
01/09/2015,485.0,Put,GOOG  150109P00485000,0.275,0.10,0.45,-0.12,-31.25,0,66,0.1614,0.2575,29.8555,-0.0203,0.0023,-0.0580,-0.0398,0.0406,-0.0027
01/09/2015,490.0,Call,GOOG  150109C00490000,37.400,35.60,39.20,-3.75,-9.113,0,4,37.4655,0.3336,28.3587,0.9185,0.0055,-0.2332,-0.0235,0.1247,0.1100
01/09/2015,490.0,Put,GOOG  150109P00490000,0.375,0.20,0.55,-0.05,-11.7647,10,49,0.3135,0.2575,28.3587,-0.0365,0.0038,-0.0944,-0.0398,0.0660,-0.0048
01/09/2015,495.0,Call,GOOG  150109C00495000,33.000,31.70,34.30,-3.25,-8.9655,0,44,33.0000,0.3336,26.9311,0.8851,0.0070,-0.2992,-0.0235,0.1603,0.1067
01/09/2015,495.0,Put,GOOG  150109P00495000,0.575,0.45,0.70,0.02,4.5455,12,32,0.5750,0.2575,26.9311,-0.0615,0.0057,-0.1435,-0.0398,0.1004,-0.0081
01/09/2015,497.5,Call,GOOG  150109C00497500,30.250,28.60,31.90,N/A,N/A,0,0,30.2500,0.2984,26.2455,0.8905,0.0076,-0.2589,-0.0293,0.1549,0.1081
01/09/2015,497.5,Put,GOOG  150109P00497500,0.700,0.55,0.85,N/A,N/A,5,0,0.7000,0.2522,26.2455,-0.0740,0.0067,-0.1621,-0.0415,0.1158,-0.0098
01/09/2015,500.0,Call,GOOG  150109C00500000,28.100,26.60,29.60,-3.30,-10.5096,0,145,28.1000,0.2999,25.5798,0.8680,0.0086,-0.2964,-0.0291,0.1767,0.1057
01/09/2015,500.0,Put,GOOG  150109P00500000,0.875,0.70,1.05,0.15,20.6897,15,99,0.8750,0.2486,25.5798,-0.0903,0.0079,-0.1857,-0.0427,0.1346,-0.0119
01/09/2015,502.5,Call,GOOG  150109C00502500,25.450,23.70,27.20,N/A,N/A,0,0,25.4500,0.2713,24.9351,0.8671,0.0096,-0.2696,-0.0355,0.1775,0.1063
01/09/2015,502.5,Put,GOOG  150109P00502500,1.025,0.90,1.15,N/A,N/A,0,0,1.0250,0.2408,24.9351,-0.1058,0.0092,-0.2019,-0.0455,0.1512,-0.0140
01/09/2015,505.0,Call,GOOG  150109C00505000,23.150,22.50,23.80,-3.55,-13.2959,0,11,23.1500,0.2617,24.3125,0.8488,0.0108,-0.2836,-0.0382,0.1937,0.1045
01/09/2015,505.0,Put,GOOG  150109P00505000,1.225,1.05,1.40,0.25,25.641,62,70,1.2250,0.2341,24.3125,-0.1254,0.0107,-0.2215,-0.0481,0.1705,-0.0166
01/09/2015,507.5,Call,GOOG  150109C00507500,20.950,20.30,21.60,-3.45,-14.1393,0,43,20.9500,0.2552,23.7133,0.8247,0.0122,-0.3043,-0.0402,0.2133,0.1019
01/09/2015,507.5,Put,GOOG  150109P00507500,1.475,1.30,1.65,0.32,28.2609,37,38,1.4750,0.2279,23.7133,-0.1486,0.0123,-0.2429,-0.0508,0.1961,-0.0186
01/09/2015,510.0,Call,GOOG  150109C00510000,18.750,18.10,19.40,-3.35,-15.1584,0,47,18.7500,0.2464,23.1385,0.7992,0.0138,-0.3194,-0.0432,0.2320,0.0991
01/09/2015,510.0,Put,GOOG  150109P00510000,1.825,1.65,2.00,0.42,30.3571,58,81,1.8250,0.2239,23.1385,-0.1791,0.0141,-0.2685,-0.0526,0.2162,-0.0237
01/09/2015,512.5,Call,GOOG  150109C00512500,16.650,16.00,17.30,-3.20,-16.1209,0,21,16.6500,0.2394,22.5896,0.7679,0.0154,-0.3374,-0.0457,0.2523,0.0956
01/09/2015,512.5,Put,GOOG  150109P00512500,2.200,2.00,2.40,0.58,35.3846,25,26,2.2000,0.2179,22.5896,-0.2114,0.0161,-0.2900,-0.0556,0.2454,-0.0261
01/09/2015,515.0,Call,GOOG  150109C00515000,14.600,14.00,15.20,-3.05,-17.2805,12,45,14.6000,0.2316,22.0678,0.7328,0.0172,-0.3516,-0.0489,0.2719,0.0915
01/09/2015,515.0,Put,GOOG  150109P00515000,2.700,2.50,2.90,0.75,38.4615,21,204,2.7000,0.2136,22.0678,-0.2510,0.0181,-0.3128,-0.0579,0.2640,-0.0309
01/09/2015,517.5,Call,GOOG  150109C00517500,12.700,12.10,13.30,-2.95,-18.8498,4,19,12.7000,0.2263,21.5745,0.6910,0.0188,-0.3678,-0.0512,0.2912,0.0866
01/09/2015,517.5,Put,GOOG  150109P00517500,3.250,3.00,3.50,0.97,42.8571,10,67,3.2500,0.2079,21.5745,-0.2944,0.0201,-0.3297,-0.0611,0.2837,-0.0361
01/09/2015,520.0,Call,GOOG  150109C00520000,11.000,10.50,11.50,-2.65,-19.4139,4,46,11.0000,0.2242,21.1111,0.6429,0.0201,-0.3856,-0.0522,0.3084,0.0807
01/09/2015,520.0,Put,GOOG  150109P00520000,4.050,3.80,4.30,1.23,43.3628,444,91,4.0500,0.2068,21.1111,-0.3466,0.0217,-0.3511,-0.0618,0.3084,-0.0421
01/09/2015,522.5,Call,GOOG  150109C00522500,9.300,8.80,9.80,-2.50,-21.1864,4,24,9.3000,0.2182,20.6791,0.5930,0.0215,-0.3903,-0.0551,0.3208,0.0747
01/09/2015,522.5,Put,GOOG  150109P00522500,4.750,4.50,5.00,1.30,37.6812,36,113,4.7500,0.1983,20.6791,-0.3991,0.0236,-0.3521,-0.0672,0.3187,-0.0481
01/09/2015,525.0,Call,GOOG  150109C00525000,7.750,7.30,8.20,-2.30,-22.8856,11,79,7.7500,0.2131,20.2798,0.5389,0.0225,-0.3898,-0.0578,0.3282,0.0680
01/09/2015,525.0,Put,GOOG  150109P00525000,5.700,5.40,6.00,1.55,37.3494,20,70,5.7000,0.1938,20.2798,-0.4586,0.0249,-0.3536,-0.0704,0.3292,-0.0545
01/09/2015,527.5,Call,GOOG  150109C00527500,6.350,5.90,6.80,-2.10,-24.8521,22,48,6.3500,0.2083,19.9147,0.4816,0.0231,-0.3823,-0.0605,0.3294,0.0609
01/09/2015,527.5,Put,GOOG  150109P00527500,6.900,6.60,7.20,1.85,36.6336,160,69,6.9000,0.192,19.9147,-0.5211,0.0252,-0.3515,-0.0717,0.3301,-0.0614
01/09/2015,530.0,Call,GOOG  150109C00530000,5.100,4.70,5.50,-1.80,-26.087,162,236,5.1000,0.2037,19.5849,0.4224,0.0232,-0.3670,-0.0633,0.3235,0.0536
01/09/2015,530.0,Put,GOOG  150109P00530000,8.100,7.70,8.50,2.00,32.7869,96,45,8.1000,0.1855,19.5849,-0.5864,0.0255,-0.3318,-0.0769,0.3212,-0.0678
01/09/2015,532.5,Call,GOOG  150109C00532500,4.050,3.70,4.40,-1.55,-27.6786,117,169,4.0500,0.2006,19.2918,0.3636,0.0226,-0.3466,-0.0653,0.3103,0.0462
01/09/2015,532.5,Put,GOOG  150109P00532500,9.600,9.20,10.00,2.35,32.4138,23,59,9.6000,0.1834,19.2918,-0.6500,0.0246,-0.3121,-0.0787,0.3123,-0.0734
01/09/2015,535.0,Call,GOOG  150109C00535000,3.150,2.80,3.50,-1.30,-29.2135,62,105,3.1500,0.1975,19.0364,0.3066,0.0215,-0.3192,-0.0674,0.2902,0.0390
01/09/2015,535.0,Put,GOOG  150109P00535000,11.200,10.70,11.70,2.55,29.4798,53,31,11.2000,0.1789,19.0364,-0.7131,0.0231,-0.2793,-0.0828,0.2861,-0.0787
01/09/2015,537.5,Call,GOOG  150109C00537500,2.375,2.05,2.70,-1.12,-32.1429,9,66,2.3750,0.1938,18.8197,0.2517,0.0199,-0.2845,-0.0700,0.2636,0.0321
01/09/2015,537.5,Put,GOOG  150109P00537500,12.950,12.40,13.50,2.75,26.9608,2,32,12.9500,0.174,18.8197,-0.7733,0.0210,-0.2398,-0.0877,0.2517,-0.0823
01/09/2015,540.0,Call,GOOG  150109C00540000,1.900,1.80,2.00,-0.82,-30.2752,41,230,1.9000,0.1969,18.6425,0.2095,0.0177,-0.2607,-0.0678,0.2379,0.0267
01/09/2015,540.0,Put,GOOG  150109P00540000,14.700,14.00,15.40,2.85,24.0506,7,8,14.7000,0.1617,18.6425,-0.8398,0.0183,-0.1797,-0.1020,0.2110,-0.0835
01/09/2015,542.5,Call,GOOG  150109C00542500,1.400,1.20,1.60,-0.70,-33.3333,17,117,1.4000,0.1946,18.5053,0.1662,0.0155,-0.2232,-0.0695,0.2061,0.0212
01/09/2015,542.5,Put,GOOG  150109P00542500,16.750,16.00,17.50,3.00,21.8182,0,23,16.7500,0.1544,18.5053,-0.8911,0.0147,-0.1309,-0.1124,0.1617,-0.0817
01/09/2015,545.0,Call,GOOG  150109C00545000,1.075,0.90,1.25,-0.50,-31.746,5,207,1.0750,0.1962,18.4084,0.1334,0.0133,-0.1943,-0.0684,0.1780,0.0170
01/09/2015,545.0,Put,GOOG  150109P00545000,19.000,18.20,19.80,3.05,19.1223,0,21,19.0000,0.1521,18.4084,-0.9259,0.0112,-0.0964,-0.1166,0.1238,-0.0770
01/09/2015,547.5,Call,GOOG  150109C00547500,0.800,0.65,0.95,-0.40,-33.3333,23,164,0.8000,0.1965,18.3519,0.1044,0.0111,-0.1637,-0.0681,0.1497,0.0134
01/09/2015,547.5,Put,GOOG  150109P00547500,21.400,20.70,22.10,3.45,19.2201,0,12,21.4000,0.1576,18.3519,-0.9433,0.0088,-0.0810,-0.1092,0.1028,-0.0731
01/09/2015,550.0,Call,GOOG  150109C00550000,0.575,0.45,0.70,-0.28,-32.3529,16,114,0.5750,0.1959,18.3357,0.0794,0.0091,-0.1332,-0.0686,0.1222,0.0102
01/09/2015,550.0,Put,GOOG  150109P00550000,23.750,23.10,24.40,3.65,18.1592,17,18,23.7500,0.1519,18.3357,-0.9670,0.0060,-0.0498,-0.1200,0.0676,-0.0616
01/09/2015,552.5,Call,GOOG  150109C00552500,0.450,0.40,0.50,-0.18,-28,11,72,0.4500,0.1997,18.3592,0.0635,0.0075,-0.1143,-0.0660,0.1029,0.0081
01/09/2015,552.5,Put,GOOG  150109P00552500,25.600,24.30,26.90,3.20,14.2857,5,11,26.5306,0.1997,18.3592,-0.9374,0.0075,-0.1114,-0.0675,0.1094,-0.0780
01/09/2015,555.0,Call,GOOG  150109C00555000,0.350,0.20,0.50,-0.15,-30,0,86,0.3207,0.1997,18.4218,0.0474,0.0060,-0.0908,-0.0660,0.0817,0.0061
01/09/2015,555.0,Put,GOOG  150109P00555000,27.900,26.40,29.40,3.10,12.5,1,10,28.9017,0.1997,18.4218,-0.9535,0.0060,-0.0877,-0.0680,0.0858,-0.0730
01/09/2015,557.5,Call,GOOG  150109C00557500,0.275,0.15,0.40,-0.07,-21.4286,0,39,0.2252,0.1997,18.5225,0.0349,0.0047,-0.0707,-0.0660,0.0637,0.0045
01/09/2015,557.5,Put,GOOG  150109P00557500,30.500,29.10,31.90,3.40,12.5461,0,0,31.3073,0.1997,18.5225,-0.9660,0.0046,-0.0676,-0.0685,0.0681,-0.0668
01/09/2015,560.0,Call,GOOG  150109C00560000,0.175,0.10,0.25,-0.08,-30,138,39,0.1557,0.1997,18.6603,0.0252,0.0036,-0.0540,-0.0660,0.0487,0.0032
01/09/2015,560.0,Put,GOOG  150109P00560000,32.850,31.30,34.40,3.05,10.2349,0,3,33.7386,0.1997,18.6603,-0.9757,0.0035,-0.0508,-0.0694,0.0530,-0.0594
01/09/2015,562.5,Call,GOOG  150109C00562500,0.000,0.00,0.25,-0.28,-100,0,49,0.1061,0.1997,18.8339,0.0179,0.0027,-0.0405,-0.0660,0.0365,0.0023
01/09/2015,562.5,Put,GOOG  150109P00562500,35.400,33.90,36.90,3.40,10.625,0,0,36.1898,0.1997,18.8339,-0.9830,0.0026,-0.0372,-0.0707,0.0398,-0.0508
01/09/2015,565.0,Call,GOOG  150109C00565000,0.000,0.00,0.30,-0.20,-100,0,47,0.0713,0.1997,19.0417,0.0126,0.0020,-0.0298,-0.0660,0.0268,0.0016
01/09/2015,565.0,Put,GOOG  150109P00565000,38.250,36.40,40.10,3.80,11.0305,0,0,38.6570,0.1997,19.0417,-0.9883,0.0019,-0.0267,-0.0726,0.0288,-0.0417
01/09/2015,567.5,Call,GOOG  150109C00567500,0.000,0.00,0.30,0.00,0,0,0,0.0471,0.1997,19.2822,0.0086,0.0014,-0.0215,-0.0660,0.0194,0.0011
01/09/2015,567.5,Put,GOOG  150109P00567500,40.750,38.80,42.70,3.80,10.2842,0,0,41.1338,0.1997,19.2822,-0.9923,0.0014,-0.0183,-0.0756,0.0213,-0.0307
01/09/2015,570.0,Call,GOOG  150109C00570000,0.000,0.00,0.15,0.00,0,0,48,0.0307,0.1997,19.5537,0.0059,0.0010,-0.0153,-0.0660,0.0138,0.0008
01/09/2015,570.0,Put,GOOG  150109P00570000,43.100,41.20,45.00,3.65,9.2522,0,0,43.6192,0.1997,19.5537,-0.9950,0.0010,-0.0122,-0.0805,0.0145,-0.0192
01/09/2015,572.5,Call,GOOG  150109C00572500,0.000,0.00,0.25,0.00,0,0,0,0.0197,0.1997,19.8545,0.0039,0.0007,-0.0106,-0.0660,0.0096,0.0005
01/09/2015,572.5,Put,GOOG  150109P00572500,45.650,43.80,47.50,3.80,9.0801,0,0,46.1099,0.1997,19.8545,-0.9969,0.0007,-0.0077,-0.0891,0.0097,-0.0099
01/09/2015,575.0,Call,GOOG  150109C00575000,0.000,0.00,0.25,0.00,0,0,20,0.0125,0.1997,20.1829,0.0026,0.0005,-0.0073,-0.0659,0.0066,0.0003
01/09/2015,575.0,Put,GOOG  150109P00575000,48.200,46.30,50.10,3.85,8.6809,0,0,48.6043,0.1997,20.1829,-0.9983,0.0005,-0.0044,-0.1065,0.0062,-0.0043
01/09/2015,577.5,Call,GOOG  150109C00577500,0.000,0.00,0.25,0.00,0,0,1,0.0078,0.1997,20.5371,0.0017,0.0003,-0.0049,-0.0660,0.0044,0.0002
01/09/2015,577.5,Put,GOOG  150109P00577500,50.750,48.90,52.60,3.85,8.209,0,0,51.1013,0.1997,20.5371,-0.9992,0.0003,-0.0021,-0.1501,0.0035,-0.0013
01/17/2015,475.0,Call,GOOG  150117C00475000,52.900,51.20,54.60,-3.55,-6.2887,1,77,52.9000,0.3582,30.8322,0.9205,0.0037,-0.1845,-0.0203,0.1630,0.1892
01/17/2015,475.0,Put,GOOG  150117P00475000,0.725,0.65,0.80,0.08,11.5385,10,740,0.7250,0.3051,30.8322,-0.0503,0.0031,-0.1088,-0.0283,0.1142,-0.0119
01/17/2015,477.5,Call,GOOG  150117C00477500,50.300,48.40,52.20,-3.75,-6.938,0,0,50.3000,0.3381,30.1816,0.9213,0.0039,-0.1731,-0.0228,0.1619,0.1905
01/17/2015,477.5,Put,GOOG  150117P00477500,0.825,0.75,0.90,0.10,13.7931,0,14,0.8250,0.3007,30.1816,-0.0569,0.0034,-0.1182,-0.0292,0.1260,-0.0135
01/17/2015,480.0,Call,GOOG  150117C00480000,47.900,46.10,49.70,-3.80,-7.3501,0,77,47.9000,0.3302,29.545,0.9147,0.0043,-0.1794,-0.0239,0.1719,0.1901
01/17/2015,480.0,Put,GOOG  150117P00480000,0.900,0.80,1.00,0.10,12.5,23,1599,0.9000,0.2936,29.545,-0.0626,0.0038,-0.1244,-0.0306,0.1357,-0.0148
01/17/2015,482.5,Call,GOOG  150117C00482500,45.500,43.60,47.40,-3.70,-7.5203,0,0,45.5000,0.3216,28.923,0.9079,0.0047,-0.1850,-0.0252,0.1821,0.1896
01/17/2015,482.5,Put,GOOG  150117P00482500,1.000,0.90,1.10,0.15,17.6471,100,34,1.0000,0.2875,28.923,-0.0697,0.0042,-0.1324,-0.0319,0.1475,-0.0165
01/17/2015,485.0,Call,GOOG  150117C00485000,43.100,41.30,44.90,-3.65,-7.8075,0,41,43.1000,0.3126,28.316,0.9007,0.0051,-0.1901,-0.0267,0.1925,0.1889
01/17/2015,485.0,Put,GOOG  150117P00485000,1.100,1.00,1.20,0.15,15.7895,135,1033,1.1000,0.2807,28.316,-0.0771,0.0047,-0.1396,-0.0335,0.1594,-0.0183
01/17/2015,487.5,Call,GOOG  150117C00487500,40.750,39.00,42.50,-3.60,-8.1172,0,0,40.7500,0.3056,27.7247,0.8912,0.0055,-0.1983,-0.0279,0.2056,0.1878
01/17/2015,487.5,Put,GOOG  150117P00487500,1.250,1.15,1.35,0.20,19.0476,10,30,1.2500,0.276,27.7247,-0.0871,0.0052,-0.1504,-0.0346,0.1747,-0.0206
01/17/2015,490.0,Call,GOOG  150117C00490000,38.500,36.80,40.20,-3.50,-8.3333,0,246,38.5000,0.3023,27.1497,0.8780,0.0061,-0.2127,-0.0286,0.2231,0.1857
01/17/2015,490.0,Put,GOOG  150117P00490000,1.425,1.30,1.55,0.27,23.913,55,1699,1.4250,0.2715,27.1497,-0.0981,0.0058,-0.1620,-0.0358,0.1933,-0.0221
01/17/2015,492.5,Call,GOOG  150117C00492500,35.500,34.20,36.80,-4.15,-10.4666,0,0,35.5000,0.2641,26.5914,0.8912,0.0064,-0.1718,-0.0373,0.2057,0.1901
01/17/2015,492.5,Put,GOOG  150117P00492500,1.575,1.45,1.70,0.30,23.5294,0,63,1.5750,0.2647,26.5914,-0.1093,0.0064,-0.1704,-0.0377,0.2063,-0.0259
01/17/2015,495.0,Call,GOOG  150117C00495000,33.650,32.80,34.50,-3.60,-9.6644,0,434,33.6500,0.278,26.0506,0.8615,0.0072,-0.2135,-0.0338,0.2435,0.1840
01/17/2015,495.0,Put,GOOG  150117P00495000,1.775,1.65,1.90,0.35,24.5614,11,890,1.7750,0.2593,26.0506,-0.1227,0.0071,-0.1811,-0.0393,0.2240,-0.0291
01/17/2015,497.5,Call,GOOG  150117C00497500,31.450,30.80,32.10,-3.55,-10.1429,0,1,31.4500,0.274,25.528,0.8448,0.0079,-0.2270,-0.0348,0.2629,0.1812
01/17/2015,497.5,Put,GOOG  150117P00497500,1.975,1.85,2.10,0.40,25.3968,9,216,1.9750,0.2526,25.528,-0.1363,0.0079,-0.1904,-0.0414,0.2456,-0.0305
01/17/2015,500.0,Call,GOOG  150117C00500000,29.250,28.60,29.90,-3.40,-10.4135,56,2187,29.2500,0.2686,25.0243,0.8275,0.0086,-0.2382,-0.0362,0.2815,0.1781
01/17/2015,500.0,Put,GOOG  150117P00500000,2.200,2.10,2.30,0.42,23.9436,291,2820,2.2000,0.246,25.0243,-0.1524,0.0087,-0.1993,-0.0436,0.2597,-0.0361
01/17/2015,502.5,Call,GOOG  150117C00502500,27.050,26.40,27.70,-3.35,-11.0197,0,10,27.0500,0.2621,24.5401,0.8094,0.0094,-0.2473,-0.0381,0.2997,0.1749
01/17/2015,502.5,Put,GOOG  150117P00502500,2.500,2.40,2.60,0.50,25,0,36,2.5000,0.241,24.5401,-0.1716,0.0096,-0.2109,-0.0455,0.2806,-0.0407
01/17/2015,505.0,Call,GOOG  150117C00505000,24.900,24.30,25.50,-3.25,-11.5453,1,899,24.9000,0.2559,24.0762,0.7890,0.0102,-0.2566,-0.0399,0.3185,0.1711
01/17/2015,505.0,Put,GOOG  150117P00505000,2.850,2.75,2.95,0.55,23.913,11,1308,2.8500,0.236,24.0762,-0.1930,0.0106,-0.2230,-0.0474,0.2996,-0.0428
01/17/2015,507.5,Call,GOOG  150117C00507500,22.800,22.20,23.40,-3.15,-12.1387,0,35,22.8000,0.2499,23.6334,0.7662,0.0111,-0.2656,-0.0419,0.3377,0.1668
01/17/2015,507.5,Put,GOOG  150117P00507500,3.250,3.10,3.40,0.65,25,40,41,3.2500,0.2313,23.6334,-0.2172,0.0116,-0.2344,-0.0494,0.3255,-0.0480
01/17/2015,510.0,Call,GOOG  150117C00510000,20.800,20.30,21.30,-3.05,-12.7883,8,404,20.8000,0.2454,23.2124,0.7400,0.0120,-0.2759,-0.0435,0.3575,0.1616
01/17/2015,510.0,Put,GOOG  150117P00510000,3.750,3.60,3.90,0.78,26.0504,187,1505,3.7500,0.2278,23.2124,-0.2453,0.0126,-0.2470,-0.0509,0.3502,-0.0540
01/17/2015,512.5,Call,GOOG  150117C00512500,18.850,18.30,19.40,-2.90,-13.3333,0,38,18.8500,0.2405,22.814,0.7116,0.0129,-0.2845,-0.0453,0.3763,0.1559
01/17/2015,512.5,Put,GOOG  150117P00512500,4.250,4.10,4.40,0.85,25,18,127,4.2500,0.2226,22.814,-0.2744,0.0136,-0.2558,-0.0533,0.3728,-0.0601
01/17/2015,515.0,Call,GOOG  150117C00515000,16.800,16.50,17.10,-2.80,-14.2857,7,311,16.8000,0.2314,22.4389,0.6836,0.0140,-0.2853,-0.0489,0.3923,0.1504
01/17/2015,515.0,Put,GOOG  150117P00515000,4.900,4.70,5.10,1.05,27.2727,146,1100,4.9000,0.2194,22.4389,-0.3080,0.0146,-0.2661,-0.0549,0.3930,-0.0671
01/17/2015,517.5,Call,GOOG  150117C00517500,15.050,14.80,15.30,-2.60,-14.7309,4,16,15.0500,0.2282,22.088,0.6489,0.0147,-0.2930,-0.0503,0.4087,0.1431
01/17/2015,517.5,Put,GOOG  150117P00517500,5.600,5.40,5.80,1.15,25.8427,49,93,5.6000,0.2155,22.088,-0.3437,0.0156,-0.2733,-0.0569,0.4101,-0.0745
01/17/2015,520.0,Call,GOOG  150117C00520000,13.350,13.10,13.60,-2.45,-15.5063,78,1038,13.3500,0.2242,21.762,0.6124,0.0155,-0.2972,-0.0522,0.4221,0.1355
01/17/2015,520.0,Put,GOOG  150117P00520000,6.400,6.20,6.60,1.35,26.7327,79,1045,6.4000,0.2118,21.762,-0.3822,0.0164,-0.2785,-0.0589,0.4238,-0.0824
01/17/2015,522.5,Call,GOOG  150117C00522500,11.750,11.50,12.00,-2.35,-16.6667,1,36,11.7500,0.2204,21.4614,0.5737,0.0161,-0.2990,-0.0540,0.4322,0.1272
01/17/2015,522.5,Put,GOOG  150117P00522500,7.350,7.10,7.60,1.50,25.641,8,46,7.3500,0.2095,21.4614,-0.4234,0.0170,-0.2826,-0.0603,0.4334,-0.0906
01/17/2015,525.0,Call,GOOG  150117C00525000,10.250,10.00,10.50,-2.20,-17.6707,29,837,10.2500,0.2167,21.1871,0.5331,0.0166,-0.2980,-0.0559,0.4382,0.1185
01/17/2015,525.0,Put,GOOG  150117P00525000,8.350,8.10,8.60,1.70,25.5639,38,1005,8.3500,0.2059,21.1871,-0.4662,0.0176,-0.2818,-0.0624,0.4389,-0.0990
01/17/2015,527.5,Call,GOOG  150117C00527500,8.900,8.70,9.10,-2.00,-18.3486,1,139,8.9000,0.2141,20.9395,0.4910,0.0169,-0.2952,-0.0573,0.4396,0.1094
01/17/2015,527.5,Put,GOOG  150117P00527500,9.500,9.30,9.70,1.85,24.183,30,199,9.5000,0.2033,20.9395,-0.5105,0.0179,-0.2791,-0.0640,0.4401,-0.1075
01/17/2015,530.0,Call,GOOG  150117C00530000,7.700,7.50,7.90,-1.75,-18.5185,172,1473,7.7000,0.2125,20.7193,0.4486,0.0169,-0.2906,-0.0581,0.4360,0.1001
01/17/2015,530.0,Put,GOOG  150117P00530000,10.800,10.60,11.00,2.00,22.7273,255,1163,10.8000,0.2016,20.7193,-0.5553,0.0179,-0.2741,-0.0651,0.4367,-0.1157
